endpoint,sample,fold,attention_max,attention_entropy,n_events
tcga_20_type,TCGA-05-4396,1,0.012541497126221657,4.8262481689453125,128
tcga_20_type,TCGA-06-0644,1,0.018170500174164772,4.271810054779053,72
tcga_20_type,TCGA-24-0980,1,0.014499803073704243,4.483449935913086,89
tcga_20_type,TCGA-24-2293,1,0.012526673264801502,4.8386054039001465,128
tcga_20_type,TCGA-2Z-A9JD,1,0.010550912469625473,4.8409953117370605,128
tcga_20_type,TCGA-49-AARQ,1,0.012226356193423271,4.837484359741211,128
tcga_20_type,TCGA-66-2734,1,0.012029594741761684,4.8354692459106445,128
tcga_20_type,TCGA-94-7033,1,0.011265594512224197,4.839192867279053,128
tcga_20_type,TCGA-AR-A0TX,1,0.01134414691478014,4.838260650634766,128
tcga_20_type,TCGA-AX-A2HD,1,0.011904456652700901,4.833437442779541,128
tcga_20_type,TCGA-B8-5546,1,0.032277755439281464,3.6356635093688965,38
tcga_20_type,TCGA-BH-A42V,1,0.019203295931220055,4.12380838394165,62
tcga_20_type,TCGA-BJ-A2NA,1,0.01105824951082468,4.676448822021484,108
tcga_20_type,TCGA-BP-4962,1,0.022318808361887932,3.986884832382202,54
tcga_20_type,TCGA-C4-A0F1,1,0.013700595125555992,4.8381452560424805,128
tcga_20_type,TCGA-CV-7243,1,0.011468656361103058,4.837754726409912,128
tcga_20_type,TCGA-DA-A95Y,1,0.01147588063031435,4.841933250427246,128
tcga_20_type,TCGA-DD-A116,1,0.011626194231212139,4.841218948364258,128
tcga_20_type,TCGA-DM-A1HB,1,0.01320752501487732,4.837141990661621,128
tcga_20_type,TCGA-DX-A8BK,1,0.030080940574407578,3.6097350120544434,37
tcga_20_type,TCGA-DX-AB2P,1,0.017474548891186714,4.299415111541748,74
tcga_20_type,TCGA-E3-A3E0,1,0.0929957777261734,2.397728204727173,11
tcga_20_type,TCGA-EK-A2RD,1,0.010795826092362404,4.839100360870361,128
tcga_20_type,TCGA-HT-8104,1,0.01434050127863884,4.437623977661133,85
tcga_20_type,TCGA-J9-A8CP,1,0.029936524108052254,3.6363987922668457,38
tcga_20_type,TCGA-LN-A9FP,1,0.012220093980431557,4.839836120605469,128
tcga_20_type,TCGA-RS-A6TO,1,0.01152351126074791,4.842119216918945,128
tcga_20_type,TCGA-S9-A7R8,1,0.02744956500828266,3.759702682495117,43
tcga_20_type,TCGA-VQ-A8PY,1,0.0132276127114892,4.7770891189575195,120
tcga_20_type,TCGA-VS-A8Q8,1,0.01146318856626749,4.84242582321167,128
tcga_20_type,TCGA-14-0787,2,0.022996554151177406,3.8896284103393555,49
tcga_20_type,TCGA-25-2408,2,0.045451994985342026,3.177400827407837,24
tcga_20_type,TCGA-26-5132,2,0.020361648872494698,4.241816997528076,70
tcga_20_type,TCGA-2Z-A9JG,2,0.012184873223304749,4.743860721588135,116
tcga_20_type,TCGA-44-2666,2,0.014102856628596783,4.450526237487793,86
tcga_20_type,TCGA-66-2793,2,0.011303221806883812,4.8375959396362305,128
tcga_20_type,TCGA-A6-2685,2,0.011394730769097805,4.8350348472595215,128
tcga_20_type,TCGA-B4-5377,2,0.01806076243519783,4.299139499664307,74
tcga_20_type,TCGA-BC-A10X,2,0.2008490413427353,1.6094334125518799,5
tcga_20_type,TCGA-BJ-A45G,2,0.03727811574935913,3.399641275405884,30
tcga_20_type,TCGA-BK-A26L,2,0.011058103293180466,4.833800792694092,127
tcga_20_type,TCGA-C5-A7CG,2,0.017439642921090126,4.386537075042725,81
tcga_20_type,TCGA-CG-5728,2,0.012039337307214737,4.836994171142578,128
tcga_20_type,TCGA-CR-7395,2,0.011503615416586399,4.839384078979492,128
tcga_20_type,TCGA-CU-A5W6,2,0.011427263729274273,4.838225364685059,128
tcga_20_type,TCGA-D5-6540,2,0.011301088146865368,4.836912631988525,128
tcga_20_type,TCGA-DD-AAE4,2,0.01561386976391077,4.626042366027832,103
tcga_20_type,TCGA-DW-7838,2,0.013494742102921009,4.734560966491699,115
tcga_20_type,TCGA-EJ-5512,2,0.05457915738224983,2.9952900409698486,20
tcga_20_type,TCGA-ER-A3ES,2,0.037458859384059906,3.399829626083374,30
tcga_20_type,TCGA-EY-A2OQ,2,0.017094207927584648,4.2996134757995605,74
tcga_20_type,TCGA-HQ-A2OF,2,0.012539328075945377,4.834280490875244,128
tcga_20_type,TCGA-HT-7690,2,0.039575643837451935,3.2952990531921387,27
tcga_20_type,TCGA-J4-A67N,2,0.034096043556928635,3.4646663665771484,32
tcga_20_type,TCGA-JY-A6FH,2,0.010849853977560997,4.840792179107666,128
tcga_20_type,TCGA-L5-A893,2,0.012878190726041794,4.833925247192383,128
tcga_20_type,TCGA-LL-A6FQ,2,0.016085533425211906,4.286636829376221,73
tcga_20_type,TCGA-VQ-A8DV,2,0.015285062603652477,4.4696855545043945,88
tcga_20_type,TCGA-X6-A7WD,2,0.016019737347960472,4.3013596534729,74
tcga_20_type,TCGA-YG-AA3N,2,0.011462824419140816,4.837246894836426,128
