endpoint,sample,fold,attention_max,attention_entropy,n_events
HRD_Score,TCGA-3C-AALI,1,0.32389217615127563,3.566741466522217,824
HRD_Score,TCGA-A1-A0SF,1,0.21511000394821167,3.031285285949707,67
HRD_Score,TCGA-A1-A0SO,1,0.26250937581062317,3.077712297439575,386
HRD_Score,TCGA-A2-A04Q,1,0.5809649229049683,1.7362123727798462,71
HRD_Score,TCGA-A2-A04T,1,0.5948564410209656,1.5876024961471558,127
HRD_Score,TCGA-A2-A0CP,1,0.16444063186645508,2.8234479427337646,52
HRD_Score,TCGA-A2-A0CR,1,0.11147250980138779,3.730754852294922,221
HRD_Score,TCGA-A2-A0CU,1,0.48310649394989014,1.3455028533935547,64
HRD_Score,TCGA-A2-A0D0,1,0.2174248844385147,2.964669942855835,114
HRD_Score,TCGA-A2-A0D1,1,0.18784834444522858,3.2595529556274414,79
HRD_Score,TCGA-A2-A0D3,1,0.9175490736961365,0.3701397776603699,39
HRD_Score,TCGA-A2-A0EV,1,0.4732553958892822,1.9567128419876099,83
HRD_Score,TCGA-A2-A0SW,1,0.7947899699211121,0.8113822937011719,71
HRD_Score,TCGA-A2-A0T6,1,0.9550167918205261,0.26575329899787903,29
HRD_Score,TCGA-A2-A0YF,1,0.5934493541717529,1.7891799211502075,49
HRD_Score,TCGA-A2-A0YG,1,0.31519952416419983,2.827906608581543,79
HRD_Score,TCGA-A2-A259,1,0.34290704131126404,2.26953387260437,31
HRD_Score,TCGA-A2-A25A,1,0.2513934373855591,4.202292442321777,412
HRD_Score,TCGA-A2-A25E,1,0.46297749876976013,1.5241458415985107,69
HRD_Score,TCGA-A2-A3KD,1,0.2965218126773834,2.13812255859375,18
HRD_Score,TCGA-A2-A3Y0,1,0.08606228977441788,3.849750518798828,252
HRD_Score,TCGA-A7-A0CE,1,0.1693868190050125,2.6499626636505127,285
HRD_Score,TCGA-A7-A0CG,1,0.8111123442649841,0.796942949295044,78
HRD_Score,TCGA-A7-A13D,1,0.27307307720184326,2.360694646835327,158
HRD_Score,TCGA-A7-A26E,1,0.24480895698070526,2.65378737449646,71
HRD_Score,TCGA-A7-A56D,1,0.12375489622354507,3.7152488231658936,472
HRD_Score,TCGA-A7-A5ZW,1,0.9201056361198425,0.4589555561542511,42
HRD_Score,TCGA-A8-A06Y,1,0.22473269701004028,2.675283432006836,45
HRD_Score,TCGA-A8-A075,1,0.5337751507759094,2.353161096572876,111
HRD_Score,TCGA-A8-A07J,1,0.406375914812088,2.2149767875671387,54
HRD_Score,TCGA-A8-A07W,1,0.3380163609981537,2.290273666381836,186
HRD_Score,TCGA-A8-A08H,1,0.9059194922447205,0.6776925325393677,178
HRD_Score,TCGA-A8-A08Z,1,0.6046772599220276,1.5589381456375122,47
HRD_Score,TCGA-A8-A092,1,0.22605419158935547,2.875598907470703,96
HRD_Score,TCGA-A8-A096,1,0.5490660071372986,1.0765153169631958,40
HRD_Score,TCGA-A8-A099,1,0.2904655337333679,2.3459701538085938,36
HRD_Score,TCGA-A8-A09G,1,0.7698632478713989,1.3246824741363525,363
HRD_Score,TCGA-A8-A0A1,1,0.31106388568878174,2.430673599243164,62
HRD_Score,TCGA-A8-A0AD,1,0.4301462471485138,1.559952974319458,43
HRD_Score,TCGA-AC-A2QH,1,0.39101672172546387,2.4218082427978516,37
HRD_Score,TCGA-AC-A3OD,1,0.6473634839057922,1.7220357656478882,46
HRD_Score,TCGA-AC-A62Y,1,0.9088570475578308,0.4518483877182007,95
HRD_Score,TCGA-AC-A6IW,1,0.34765857458114624,2.868507146835327,251
HRD_Score,TCGA-AC-A8OS,1,0.29728803038597107,2.298025131225586,85
HRD_Score,TCGA-AN-A0AM,1,0.4438967704772949,2.567067861557007,128
HRD_Score,TCGA-AN-A0AS,1,0.9955965876579285,0.04074201360344887,52
HRD_Score,TCGA-AN-A0FK,1,0.34156128764152527,2.334937334060669,60
HRD_Score,TCGA-AN-A0FS,1,0.29032760858535767,2.732987403869629,96
HRD_Score,TCGA-AN-A0FW,1,0.6850499510765076,1.3606650829315186,160
